Clean

Clean

Clean

id: 0001, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0002, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0003, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 90.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0011, acc: 90.91, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 91.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 92.31, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 92.86, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 93.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 93.75, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 94.12, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 94.44, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 94.74, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 95.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 95.24, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 95.45, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 95.65, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 95.83, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 96.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 96.15, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 96.30, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 96.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 96.55, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 96.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 96.77, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 96.88, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 93.94, label: ApplyEyeMakeup, predict: Surfing
id: 0034, acc: 94.12, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 94.29, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 94.44, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 94.59, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 92.11, label: ApplyEyeMakeup, predict: PlayingFlute
id: 0039, acc: 89.74, label: ApplyEyeMakeup, predict: Haircut
id: 0040, acc: 90.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 90.24, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 90.48, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 88.37, label: ApplyEyeMakeup, predict: Knitting
id: 0044, acc: 86.36, label: ApplyEyeMakeup, predict: Haircut
id: 0045, acc: 84.44, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 82.61, label: ApplyLipstick, predict: ShavingBeard
id: 0047, acc: 80.85, label: ApplyLipstick, predict: BrushingTeeth
id: 0048, acc: 79.17, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 79.59, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 78.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 78.43, label: ApplyLipstick, predict: ApplyLipstick
id: 0052, acc: 76.92, label: ApplyLipstick, predict: ShavingBeard
id: 0053, acc: 75.47, label: ApplyLipstick, predict: CliffDiving
id: 0054, acc: 74.07, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 72.73, label: ApplyLipstick, predict: ShavingBeard
id: 0056, acc: 71.43, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 70.18, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 70.69, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 71.19, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 71.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 72.13, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 72.58, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 71.43, label: ApplyLipstick, predict: BlowingCandles
id: 0064, acc: 70.31, label: ApplyLipstick, predict: Haircut
id: 0065, acc: 69.23, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 68.18, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0067, acc: 67.16, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0068, acc: 66.18, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0069, acc: 65.22, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0070, acc: 64.29, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0071, acc: 64.79, label: ApplyLipstick, predict: ApplyLipstick
