ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 25.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0005, acc: 40.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 57.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 62.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 60.00, label: ApplyEyeMakeup, predict: PizzaTossing
id: 0011, acc: 63.64, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 69.23, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 73.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 76.47, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 73.68, label: ApplyEyeMakeup, predict: PizzaTossing
id: 0020, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 76.19, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 77.27, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 78.26, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 79.17, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 80.77, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 81.48, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 82.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 82.76, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 83.87, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 84.38, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 84.85, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0034, acc: 85.29, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 86.11, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 86.49, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 86.84, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0039, acc: 87.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0040, acc: 87.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 87.80, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 88.10, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 86.05, label: ApplyEyeMakeup, predict: Haircut
id: 0044, acc: 84.09, label: ApplyEyeMakeup, predict: Haircut
id: 0045, acc: 82.22, label: ApplyLipstick, predict: Haircut
id: 0046, acc: 80.43, label: ApplyLipstick, predict: Haircut
id: 0047, acc: 78.72, label: ApplyLipstick, predict: Haircut
id: 0048, acc: 77.08, label: ApplyLipstick, predict: Haircut
id: 0049, acc: 77.55, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 76.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 74.51, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 75.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0053, acc: 73.58, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0054, acc: 72.22, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 70.91, label: ApplyLipstick, predict: BrushingTeeth
id: 0056, acc: 69.64, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 68.42, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 68.97, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 69.49, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 70.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 70.49, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 70.97, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 69.84, label: ApplyLipstick, predict: BrushingTeeth
id: 0064, acc: 68.75, label: ApplyLipstick, predict: ShavingBeard
id: 0065, acc: 67.69, label: ApplyLipstick, predict: BrushingTeeth
id: 0066, acc: 66.67, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 65.67, label: ApplyLipstick, predict: BrushingTeeth
id: 0068, acc: 66.18, label: ApplyLipstick, predict: ApplyLipstick
id: 0069, acc: 66.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0070, acc: 67.14, label: ApplyLipstick, predict: ApplyLipstick
id: 0071, acc: 67.61, label: ApplyLipstick, predict: ApplyLipstick
id: 0072, acc: 68.06, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 67.12, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0074, acc: 66.22, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0075, acc: 65.33, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0076, acc: 64.47, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0077, acc: 63.64, label: Archery, predict: Hammering
id: 0078, acc: 62.82, label: Archery, predict: BalanceBeam
id: 0079, acc: 63.29, label: Archery, predict: Archery
id: 0080, acc: 63.75, label: Archery, predict: Archery
id: 0081, acc: 62.96, label: Archery, predict: JumpingJack
id: 0082, acc: 62.20, label: Archery, predict: LongJump
id: 0083, acc: 61.45, label: Archery, predict: Hammering
id: 0084, acc: 60.71, label: Archery, predict: MoppingFloor
id: 0085, acc: 60.00, label: Archery, predict: Fencing
id: 0086, acc: 59.30, label: Archery, predict: MoppingFloor
id: 0087, acc: 58.62, label: Archery, predict: Fencing
id: 0088, acc: 57.95, label: Archery, predict: MoppingFloor
id: 0089, acc: 57.30, label: Archery, predict: MoppingFloor
id: 0090, acc: 56.67, label: Archery, predict: MoppingFloor
id: 0091, acc: 56.04, label: Archery, predict: GolfSwing
id: 0092, acc: 56.52, label: Archery, predict: Archery
id: 0093, acc: 55.91, label: Archery, predict: VolleyballSpiking
id: 0094, acc: 55.32, label: Archery, predict: RopeClimbing
id: 0095, acc: 54.74, label: Archery, predict: RopeClimbing
id: 0096, acc: 54.17, label: Archery, predict: YoYo
id: 0097, acc: 53.61, label: Archery, predict: YoYo
id: 0098, acc: 53.06, label: Archery, predict: YoYo
id: 0099, acc: 52.53, label: Archery, predict: YoYo
id: 0100, acc: 52.00, label: Archery, predict: PizzaTossing
id: 0101, acc: 51.49, label: Archery, predict: VolleyballSpiking
id: 0102, acc: 50.98, label: Archery, predict: WritingOnBoard
id: 0103, acc: 50.49, label: Archery, predict: VolleyballSpiking
id: 0104, acc: 50.96, label: Archery, predict: Archery
id: 0105, acc: 50.48, label: Archery, predict: CliffDiving
id: 0106, acc: 50.00, label: Archery, predict: UnevenBars
id: 0107, acc: 49.53, label: Archery, predict: Haircut
id: 0108, acc: 49.07, label: Archery, predict: UnevenBars
id: 0109, acc: 48.62, label: Archery, predict: Haircut
id: 0110, acc: 48.18, label: Archery, predict: Haircut
id: 0111, acc: 47.75, label: Archery, predict: UnevenBars
id: 0112, acc: 47.32, label: Archery, predict: Hammering
id: 0113, acc: 47.79, label: Archery, predict: Archery
