ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0007, acc: 57.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 62.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 60.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0011, acc: 54.55, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0012, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0013, acc: 53.85, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 57.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 62.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 64.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 63.16, label: ApplyEyeMakeup, predict: WallPushups
id: 0020, acc: 65.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 68.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 65.22, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0024, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 68.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 69.23, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 70.37, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 72.41, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 73.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 74.19, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 72.73, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0034, acc: 73.53, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 71.43, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0036, acc: 69.44, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0037, acc: 67.57, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0038, acc: 65.79, label: ApplyEyeMakeup, predict: PlayingFlute
id: 0039, acc: 64.10, label: ApplyEyeMakeup, predict: Hammering
id: 0040, acc: 65.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 65.85, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 67.44, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 68.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 66.67, label: ApplyLipstick, predict: ShavingBeard
id: 0046, acc: 65.22, label: ApplyLipstick, predict: ShavingBeard
id: 0047, acc: 63.83, label: ApplyLipstick, predict: BrushingTeeth
id: 0048, acc: 62.50, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 63.27, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 62.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 62.75, label: ApplyLipstick, predict: ApplyLipstick
id: 0052, acc: 61.54, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0053, acc: 62.26, label: ApplyLipstick, predict: ApplyLipstick
id: 0054, acc: 61.11, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 60.00, label: ApplyLipstick, predict: PlayingFlute
id: 0056, acc: 58.93, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 57.89, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 56.90, label: ApplyLipstick, predict: ShavingBeard
id: 0059, acc: 57.63, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 58.33, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 59.02, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 59.68, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 58.73, label: ApplyLipstick, predict: BrushingTeeth
id: 0064, acc: 59.38, label: ApplyLipstick, predict: ApplyLipstick
id: 0065, acc: 58.46, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 57.58, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 56.72, label: ApplyLipstick, predict: BrushingTeeth
id: 0068, acc: 57.35, label: ApplyLipstick, predict: ApplyLipstick
id: 0069, acc: 57.97, label: ApplyLipstick, predict: ApplyLipstick
id: 0070, acc: 58.57, label: ApplyLipstick, predict: ApplyLipstick
id: 0071, acc: 57.75, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 58.33, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 58.90, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 59.46, label: ApplyLipstick, predict: ApplyLipstick
id: 0075, acc: 60.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0076, acc: 60.53, label: ApplyLipstick, predict: ApplyLipstick
id: 0077, acc: 59.74, label: Archery, predict: Hammering
id: 0078, acc: 58.97, label: Archery, predict: ThrowDiscus
id: 0079, acc: 59.49, label: Archery, predict: Archery
id: 0080, acc: 60.00, label: Archery, predict: Archery
id: 0081, acc: 59.26, label: Archery, predict: Rowing
id: 0082, acc: 58.54, label: Archery, predict: FrontCrawl
id: 0083, acc: 57.83, label: Archery, predict: Hammering
id: 0084, acc: 58.33, label: Archery, predict: Archery
id: 0085, acc: 57.65, label: Archery, predict: Swing
id: 0086, acc: 56.98, label: Archery, predict: Swing
id: 0087, acc: 56.32, label: Archery, predict: Swing
id: 0088, acc: 56.82, label: Archery, predict: Archery
id: 0089, acc: 56.18, label: Archery, predict: Swing
id: 0090, acc: 55.56, label: Archery, predict: Swing
id: 0091, acc: 54.95, label: Archery, predict: GolfSwing
id: 0092, acc: 55.43, label: Archery, predict: Archery
id: 0093, acc: 54.84, label: Archery, predict: PullUps
id: 0094, acc: 54.26, label: Archery, predict: BoxingSpeedBag
id: 0095, acc: 53.68, label: Archery, predict: Biking
id: 0096, acc: 54.17, label: Archery, predict: Archery
id: 0097, acc: 54.64, label: Archery, predict: Archery
id: 0098, acc: 55.10, label: Archery, predict: Archery
id: 0099, acc: 55.56, label: Archery, predict: Archery
id: 0100, acc: 56.00, label: Archery, predict: Archery
id: 0101, acc: 55.45, label: Archery, predict: BoxingSpeedBag
id: 0102, acc: 54.90, label: Archery, predict: BoxingSpeedBag
id: 0103, acc: 54.37, label: Archery, predict: Rowing
id: 0104, acc: 53.85, label: Archery, predict: Skiing
id: 0105, acc: 53.33, label: Archery, predict: CliffDiving
id: 0106, acc: 52.83, label: Archery, predict: Nunchucks
id: 0107, acc: 52.34, label: Archery, predict: PlayingViolin
id: 0108, acc: 51.85, label: Archery, predict: Nunchucks
id: 0109, acc: 51.38, label: Archery, predict: Haircut
id: 0110, acc: 50.91, label: Archery, predict: PlayingViolin
id: 0111, acc: 50.45, label: Archery, predict: PlayingViolin
id: 0112, acc: 50.00, label: Archery, predict: WritingOnBoard
id: 0113, acc: 49.56, label: Archery, predict: PlayingViolin
id: 0114, acc: 49.12, label: Archery, predict: RopeClimbing
id: 0115, acc: 48.70, label: Archery, predict: WritingOnBoard
id: 0116, acc: 48.28, label: Archery, predict: Shotput
id: 0117, acc: 47.86, label: Archery, predict: PushUps
id: 0118, acc: 47.46, label: BabyCrawling, predict: RockClimbingIndoor
id: 0119, acc: 47.06, label: BabyCrawling, predict: WritingOnBoard
id: 0120, acc: 46.67, label: BabyCrawling, predict: PlayingDaf
id: 0121, acc: 47.11, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 47.54, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 47.97, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 48.39, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 48.80, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 49.21, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 49.61, label: BabyCrawling, predict: BabyCrawling
