Namespace(arch='resnext_3bn-101', attack_iter=5, attack_type='noise', batch_size=32, bn_branch='roa', epsilon=4, exp_name='pgd_multi3_roa2', framing_width=5, input='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt', mean=[114.7748, 107.7354, 99.475], mode='score', model='/home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/multi_clean_pgd_roa3/save_5.pth', model_depth=101, model_name='resnext_3bn', n_classes=101, n_threads=4, no_cuda=False, num_pixel=100, output='output.json', resnet_shortcut='B', resnext_cardinality=32, roa_size=30, roa_stride=1, sample_duration=40, sample_size=112, save_image=False, sparsity=40, step_size=1.0, verbose=False, video_root='/home/sylo/SegNet/flowattack/UCF-101_jpg', wide_resnet_k=2)

-input: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/video_classification/ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/multi_clean_pgd_roa3/save_5.pth

2020-02-25 18:55:38.077223

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0005, acc: 20.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 16.67, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0007, acc: 28.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 25.00, label: ApplyEyeMakeup, predict: Shotput
id: 0009, acc: 22.22, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0010, acc: 20.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0011, acc: 18.18, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0012, acc: 16.67, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0013, acc: 15.38, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0014, acc: 14.29, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0015, acc: 20.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 18.75, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 17.65, label: ApplyEyeMakeup, predict: Typing
id: 0018, acc: 22.22, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 21.05, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0020, acc: 25.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 28.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 31.82, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 30.43, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0024, acc: 29.17, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0025, acc: 28.00, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0026, acc: 26.92, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0027, acc: 25.93, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0028, acc: 28.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 27.59, label: ApplyEyeMakeup, predict: WritingOnBoard
id: 0030, acc: 26.67, label: ApplyEyeMakeup, predict: Typing
id: 0031, acc: 25.81, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0032, acc: 25.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0033, acc: 24.24, label: ApplyEyeMakeup, predict: HeadMassage
id: 0034, acc: 23.53, label: ApplyEyeMakeup, predict: HammerThrow
