-input: ./ucfTrainTestlist/testlist01_jpg.txt
-model: /home/sylo/SegNet/flowattack/3D-ResNets-PyTorch/my_train/save_10.pth

2020-02-17 13:51:04.411206

id: 0001, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0002, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0003, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0011, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0034, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0039, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0040, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 100.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0046, acc: 100.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0047, acc: 100.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0048, acc: 100.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0049, acc: 100.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 100.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0051, acc: 98.04, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 96.15, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0053, acc: 96.23, label: ApplyLipstick, predict: ApplyLipstick
id: 0054, acc: 96.30, label: ApplyLipstick, predict: ApplyLipstick
id: 0055, acc: 96.36, label: ApplyLipstick, predict: ApplyLipstick
id: 0056, acc: 96.43, label: ApplyLipstick, predict: ApplyLipstick
id: 0057, acc: 96.49, label: ApplyLipstick, predict: ApplyLipstick
id: 0058, acc: 96.55, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 96.61, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 96.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 96.72, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 96.77, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 96.83, label: ApplyLipstick, predict: ApplyLipstick
id: 0064, acc: 96.88, label: ApplyLipstick, predict: ApplyLipstick
id: 0065, acc: 96.92, label: ApplyLipstick, predict: ApplyLipstick
id: 0066, acc: 96.97, label: ApplyLipstick, predict: ApplyLipstick
id: 0067, acc: 97.01, label: ApplyLipstick, predict: ApplyLipstick
id: 0068, acc: 97.06, label: ApplyLipstick, predict: ApplyLipstick
