Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 70.00, label: ApplyEyeMakeup, predict: PlayingFlute
id: 0011, acc: 72.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 76.92, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 78.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 76.47, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 78.95, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 80.95, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 81.82, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 82.61, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 84.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 84.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 85.19, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 86.21, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 86.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 87.10, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 87.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 87.88, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0034, acc: 88.24, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 88.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 88.89, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 86.49, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0038, acc: 86.84, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0039, acc: 84.62, label: ApplyEyeMakeup, predict: Hammering
id: 0040, acc: 85.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 85.37, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 86.05, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 86.36, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 86.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0046, acc: 86.96, label: ApplyLipstick, predict: ApplyLipstick
id: 0047, acc: 87.23, label: ApplyLipstick, predict: ApplyLipstick
id: 0048, acc: 87.50, label: ApplyLipstick, predict: ApplyLipstick
id: 0049, acc: 87.76, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 88.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0051, acc: 88.24, label: ApplyLipstick, predict: ApplyLipstick
id: 0052, acc: 88.46, label: ApplyLipstick, predict: ApplyLipstick
id: 0053, acc: 88.68, label: ApplyLipstick, predict: ApplyLipstick
id: 0054, acc: 87.04, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 87.27, label: ApplyLipstick, predict: ApplyLipstick
id: 0056, acc: 85.71, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 84.21, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 84.48, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 84.75, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 85.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 85.25, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 85.48, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 85.71, label: ApplyLipstick, predict: ApplyLipstick
id: 0064, acc: 84.38, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0065, acc: 83.08, label: ApplyLipstick, predict: ShavingBeard
id: 0066, acc: 81.82, label: ApplyLipstick, predict: ShavingBeard
id: 0067, acc: 80.60, label: ApplyLipstick, predict: ShavingBeard
id: 0068, acc: 80.88, label: ApplyLipstick, predict: ApplyLipstick
id: 0069, acc: 79.71, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0070, acc: 80.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0071, acc: 80.28, label: ApplyLipstick, predict: ApplyLipstick
id: 0072, acc: 80.56, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 80.82, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 81.08, label: ApplyLipstick, predict: ApplyLipstick
id: 0075, acc: 81.33, label: ApplyLipstick, predict: ApplyLipstick
id: 0076, acc: 80.26, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0077, acc: 79.22, label: Archery, predict: Hammering
id: 0078, acc: 79.49, label: Archery, predict: Archery
id: 0079, acc: 79.75, label: Archery, predict: Archery
id: 0080, acc: 78.75, label: Archery, predict: PlayingViolin
id: 0081, acc: 77.78, label: Archery, predict: Rowing
id: 0082, acc: 76.83, label: Archery, predict: Rowing
id: 0083, acc: 75.90, label: Archery, predict: Hammering
id: 0084, acc: 75.00, label: Archery, predict: BenchPress
id: 0085, acc: 75.29, label: Archery, predict: Archery
id: 0086, acc: 75.58, label: Archery, predict: Archery
id: 0087, acc: 75.86, label: Archery, predict: Archery
id: 0088, acc: 76.14, label: Archery, predict: Archery
id: 0089, acc: 76.40, label: Archery, predict: Archery
id: 0090, acc: 76.67, label: Archery, predict: Archery
id: 0091, acc: 75.82, label: Archery, predict: GolfSwing
id: 0092, acc: 76.09, label: Archery, predict: Archery
id: 0093, acc: 75.27, label: Archery, predict: BandMarching
id: 0094, acc: 74.47, label: Archery, predict: RopeClimbing
id: 0095, acc: 74.74, label: Archery, predict: Archery
id: 0096, acc: 75.00, label: Archery, predict: Archery
id: 0097, acc: 75.26, label: Archery, predict: Archery
id: 0098, acc: 75.51, label: Archery, predict: Archery
id: 0099, acc: 75.76, label: Archery, predict: Archery
id: 0100, acc: 76.00, label: Archery, predict: Archery
id: 0101, acc: 75.25, label: Archery, predict: RockClimbingIndoor
id: 0102, acc: 74.51, label: Archery, predict: RockClimbingIndoor
id: 0103, acc: 73.79, label: Archery, predict: RockClimbingIndoor
id: 0104, acc: 73.08, label: Archery, predict: CliffDiving
id: 0105, acc: 72.38, label: Archery, predict: CliffDiving
id: 0106, acc: 71.70, label: Archery, predict: Drumming
id: 0107, acc: 71.03, label: Archery, predict: Drumming
id: 0108, acc: 70.37, label: Archery, predict: Drumming
id: 0109, acc: 69.72, label: Archery, predict: RockClimbingIndoor
id: 0110, acc: 69.09, label: Archery, predict: RockClimbingIndoor
id: 0111, acc: 68.47, label: Archery, predict: Drumming
id: 0112, acc: 68.75, label: Archery, predict: Archery
id: 0113, acc: 69.03, label: Archery, predict: Archery
id: 0114, acc: 68.42, label: Archery, predict: WritingOnBoard
id: 0115, acc: 67.83, label: Archery, predict: WritingOnBoard
id: 0116, acc: 67.24, label: Archery, predict: WritingOnBoard
id: 0117, acc: 67.52, label: Archery, predict: Archery
id: 0118, acc: 67.80, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 68.07, label: BabyCrawling, predict: BabyCrawling
id: 0120, acc: 68.33, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 68.60, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 68.85, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 69.11, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 69.35, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 69.60, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 69.84, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 70.08, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 69.53, label: BabyCrawling, predict: HorseRace
id: 0129, acc: 68.99, label: BabyCrawling, predict: HorseRace
id: 0130, acc: 68.46, label: BabyCrawling, predict: RockClimbingIndoor
id: 0131, acc: 67.94, label: BabyCrawling, predict: HorseRace
id: 0132, acc: 68.18, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 68.42, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 68.66, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 68.89, label: BabyCrawling, predict: BabyCrawling
id: 0136, acc: 69.12, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 69.34, label: BabyCrawling, predict: BabyCrawling
id: 0138, acc: 69.57, label: BabyCrawling, predict: BabyCrawling
id: 0139, acc: 69.78, label: BabyCrawling, predict: BabyCrawling
id: 0140, acc: 70.00, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 70.21, label: BabyCrawling, predict: BabyCrawling
id: 0142, acc: 69.72, label: BabyCrawling, predict: Bowling
id: 0143, acc: 69.23, label: BabyCrawling, predict: FrontCrawl
id: 0144, acc: 69.44, label: BabyCrawling, predict: BabyCrawling
id: 0145, acc: 68.97, label: BabyCrawling, predict: Hammering
id: 0146, acc: 68.49, label: BabyCrawling, predict: RockClimbingIndoor
id: 0147, acc: 68.71, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 68.92, label: BabyCrawling, predict: BabyCrawling
id: 0149, acc: 69.13, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 69.33, label: BabyCrawling, predict: BabyCrawling
id: 0151, acc: 69.54, label: BabyCrawling, predict: BabyCrawling
id: 0152, acc: 69.74, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 69.28, label: BalanceBeam, predict: ParallelBars
id: 0154, acc: 68.83, label: BalanceBeam, predict: ParallelBars
id: 0155, acc: 68.39, label: BalanceBeam, predict: ParallelBars
id: 0156, acc: 67.95, label: BalanceBeam, predict: TableTennisShot
id: 0157, acc: 67.52, label: BalanceBeam, predict: FloorGymnastics
id: 0158, acc: 67.72, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 67.92, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 68.12, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 67.70, label: BalanceBeam, predict: FloorGymnastics
id: 0162, acc: 67.28, label: BalanceBeam, predict: FloorGymnastics
id: 0163, acc: 66.87, label: BalanceBeam, predict: FloorGymnastics
id: 0164, acc: 66.46, label: BalanceBeam, predict: TableTennisShot
id: 0165, acc: 66.06, label: BalanceBeam, predict: FloorGymnastics
id: 0166, acc: 65.66, label: BalanceBeam, predict: Rowing
id: 0167, acc: 65.27, label: BalanceBeam, predict: FloorGymnastics
id: 0168, acc: 64.88, label: BalanceBeam, predict: FloorGymnastics
id: 0169, acc: 64.50, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 64.71, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 64.91, label: BalanceBeam, predict: BalanceBeam
