Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0011, acc: 81.82, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 84.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 86.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 87.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 88.24, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 88.89, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 84.21, label: ApplyEyeMakeup, predict: WallPushups
id: 0020, acc: 85.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 86.36, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 86.96, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 87.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 88.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 88.46, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 88.89, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 89.29, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 89.66, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 90.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 90.32, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 90.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 90.91, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0034, acc: 91.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 91.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 91.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 89.19, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0038, acc: 86.84, label: ApplyEyeMakeup, predict: PlayingFlute
id: 0039, acc: 84.62, label: ApplyEyeMakeup, predict: Haircut
id: 0040, acc: 85.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 85.37, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 86.05, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 86.36, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 86.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0046, acc: 86.96, label: ApplyLipstick, predict: ApplyLipstick
id: 0047, acc: 87.23, label: ApplyLipstick, predict: ApplyLipstick
id: 0048, acc: 87.50, label: ApplyLipstick, predict: ApplyLipstick
id: 0049, acc: 87.76, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 88.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0051, acc: 88.24, label: ApplyLipstick, predict: ApplyLipstick
id: 0052, acc: 88.46, label: ApplyLipstick, predict: ApplyLipstick
id: 0053, acc: 88.68, label: ApplyLipstick, predict: ApplyLipstick
id: 0054, acc: 87.04, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 87.27, label: ApplyLipstick, predict: ApplyLipstick
id: 0056, acc: 85.71, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 84.21, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 84.48, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 84.75, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 85.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 85.25, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 85.48, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 85.71, label: ApplyLipstick, predict: ApplyLipstick
id: 0064, acc: 85.94, label: ApplyLipstick, predict: ApplyLipstick
id: 0065, acc: 86.15, label: ApplyLipstick, predict: ApplyLipstick
id: 0066, acc: 86.36, label: ApplyLipstick, predict: ApplyLipstick
id: 0067, acc: 86.57, label: ApplyLipstick, predict: ApplyLipstick
id: 0068, acc: 86.76, label: ApplyLipstick, predict: ApplyLipstick
id: 0069, acc: 86.96, label: ApplyLipstick, predict: ApplyLipstick
id: 0070, acc: 87.14, label: ApplyLipstick, predict: ApplyLipstick
id: 0071, acc: 87.32, label: ApplyLipstick, predict: ApplyLipstick
id: 0072, acc: 87.50, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 87.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 87.84, label: ApplyLipstick, predict: ApplyLipstick
id: 0075, acc: 88.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0076, acc: 88.16, label: ApplyLipstick, predict: ApplyLipstick
id: 0077, acc: 88.31, label: Archery, predict: Archery
id: 0078, acc: 87.18, label: Archery, predict: PlayingViolin
id: 0079, acc: 87.34, label: Archery, predict: Archery
id: 0080, acc: 87.50, label: Archery, predict: Archery
id: 0081, acc: 86.42, label: Archery, predict: FrontCrawl
id: 0082, acc: 85.37, label: Archery, predict: FrontCrawl
id: 0083, acc: 84.34, label: Archery, predict: Hammering
id: 0084, acc: 84.52, label: Archery, predict: Archery
id: 0085, acc: 84.71, label: Archery, predict: Archery
id: 0086, acc: 84.88, label: Archery, predict: Archery
id: 0087, acc: 85.06, label: Archery, predict: Archery
id: 0088, acc: 85.23, label: Archery, predict: Archery
id: 0089, acc: 85.39, label: Archery, predict: Archery
id: 0090, acc: 85.56, label: Archery, predict: Archery
id: 0091, acc: 84.62, label: Archery, predict: GolfSwing
id: 0092, acc: 84.78, label: Archery, predict: Archery
id: 0093, acc: 83.87, label: Archery, predict: PlayingFlute
id: 0094, acc: 82.98, label: Archery, predict: Diving
id: 0095, acc: 83.16, label: Archery, predict: Archery
id: 0096, acc: 83.33, label: Archery, predict: Archery
id: 0097, acc: 83.51, label: Archery, predict: Archery
id: 0098, acc: 83.67, label: Archery, predict: Archery
id: 0099, acc: 83.84, label: Archery, predict: Archery
id: 0100, acc: 84.00, label: Archery, predict: Archery
id: 0101, acc: 84.16, label: Archery, predict: Archery
id: 0102, acc: 84.31, label: Archery, predict: Archery
id: 0103, acc: 84.47, label: Archery, predict: Archery
id: 0104, acc: 84.62, label: Archery, predict: Archery
id: 0105, acc: 84.76, label: Archery, predict: Archery
id: 0106, acc: 83.96, label: Archery, predict: Nunchucks
id: 0107, acc: 83.18, label: Archery, predict: PlayingViolin
id: 0108, acc: 82.41, label: Archery, predict: Nunchucks
id: 0109, acc: 81.65, label: Archery, predict: Haircut
id: 0110, acc: 80.91, label: Archery, predict: PlayingViolin
id: 0111, acc: 80.18, label: Archery, predict: Nunchucks
id: 0112, acc: 80.36, label: Archery, predict: Archery
id: 0113, acc: 80.53, label: Archery, predict: Archery
id: 0114, acc: 79.82, label: Archery, predict: WritingOnBoard
id: 0115, acc: 79.13, label: Archery, predict: WritingOnBoard
id: 0116, acc: 78.45, label: Archery, predict: WritingOnBoard
id: 0117, acc: 77.78, label: Archery, predict: Hammering
id: 0118, acc: 77.97, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 78.15, label: BabyCrawling, predict: BabyCrawling
id: 0120, acc: 78.33, label: BabyCrawling, predict: BabyCrawling
id: 0121, acc: 78.51, label: BabyCrawling, predict: BabyCrawling
id: 0122, acc: 78.69, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 78.86, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 79.03, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 79.20, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 79.37, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 79.53, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 79.69, label: BabyCrawling, predict: BabyCrawling
