One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 70.00, label: ApplyEyeMakeup, predict: Drumming
id: 0011, acc: 72.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 76.92, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 78.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 76.47, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 73.68, label: ApplyEyeMakeup, predict: Hammering
id: 0020, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 76.19, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 77.27, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 78.26, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 79.17, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 80.77, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 81.48, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 82.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 82.76, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 83.87, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 84.38, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 81.82, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0034, acc: 79.41, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0035, acc: 77.14, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0036, acc: 75.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0037, acc: 72.97, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0038, acc: 71.05, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0039, acc: 69.23, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0040, acc: 70.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 70.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 72.09, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 72.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 71.11, label: ApplyLipstick, predict: Haircut
id: 0046, acc: 69.57, label: ApplyLipstick, predict: Haircut
id: 0047, acc: 68.09, label: ApplyLipstick, predict: Haircut
id: 0048, acc: 66.67, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 67.35, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 66.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 64.71, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 63.46, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0053, acc: 62.26, label: ApplyLipstick, predict: RockClimbingIndoor
id: 0054, acc: 61.11, label: ApplyLipstick, predict: ShavingBeard
id: 0055, acc: 60.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0056, acc: 58.93, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 57.89, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 56.90, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0059, acc: 55.93, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0060, acc: 56.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 57.38, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 56.45, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0063, acc: 55.56, label: ApplyLipstick, predict: BlowingCandles
id: 0064, acc: 54.69, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0065, acc: 53.85, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 53.03, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0067, acc: 52.24, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0068, acc: 51.47, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0069, acc: 50.72, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0070, acc: 50.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0071, acc: 49.30, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 50.00, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 49.32, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0074, acc: 48.65, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0075, acc: 48.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0076, acc: 47.37, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0077, acc: 46.75, label: Archery, predict: MoppingFloor
id: 0078, acc: 46.15, label: Archery, predict: RockClimbingIndoor
id: 0079, acc: 45.57, label: Archery, predict: WritingOnBoard
id: 0080, acc: 45.00, label: Archery, predict: WritingOnBoard
id: 0081, acc: 44.44, label: Archery, predict: RockClimbingIndoor
id: 0082, acc: 43.90, label: Archery, predict: Rowing
id: 0083, acc: 43.37, label: Archery, predict: Hammering
id: 0084, acc: 44.05, label: Archery, predict: Archery
id: 0085, acc: 44.71, label: Archery, predict: Archery
id: 0086, acc: 45.35, label: Archery, predict: Archery
id: 0087, acc: 45.98, label: Archery, predict: Archery
id: 0088, acc: 46.59, label: Archery, predict: Archery
id: 0089, acc: 47.19, label: Archery, predict: Archery
id: 0090, acc: 47.78, label: Archery, predict: Archery
id: 0091, acc: 47.25, label: Archery, predict: GolfSwing
id: 0092, acc: 47.83, label: Archery, predict: Archery
id: 0093, acc: 47.31, label: Archery, predict: MoppingFloor
id: 0094, acc: 46.81, label: Archery, predict: RopeClimbing
id: 0095, acc: 46.32, label: Archery, predict: RopeClimbing
id: 0096, acc: 46.88, label: Archery, predict: Archery
id: 0097, acc: 47.42, label: Archery, predict: Archery
id: 0098, acc: 47.96, label: Archery, predict: Archery
id: 0099, acc: 47.47, label: Archery, predict: YoYo
id: 0100, acc: 47.00, label: Archery, predict: YoYo
id: 0101, acc: 46.53, label: Archery, predict: RockClimbingIndoor
id: 0102, acc: 46.08, label: Archery, predict: WritingOnBoard
id: 0103, acc: 45.63, label: Archery, predict: WritingOnBoard
id: 0104, acc: 45.19, label: Archery, predict: SkyDiving
id: 0105, acc: 44.76, label: Archery, predict: Drumming
id: 0106, acc: 44.34, label: Archery, predict: IceDancing
id: 0107, acc: 43.93, label: Archery, predict: Haircut
id: 0108, acc: 43.52, label: Archery, predict: IceDancing
id: 0109, acc: 43.12, label: Archery, predict: RopeClimbing
id: 0110, acc: 42.73, label: Archery, predict: Haircut
id: 0111, acc: 42.34, label: Archery, predict: IceDancing
id: 0112, acc: 41.96, label: Archery, predict: WritingOnBoard
id: 0113, acc: 41.59, label: Archery, predict: WritingOnBoard
