One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0004, acc: 25.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 40.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 57.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 62.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 60.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0011, acc: 63.64, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 69.23, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 73.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 76.47, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 78.95, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 80.95, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 81.82, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 82.61, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 84.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 84.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 85.19, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 86.21, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 86.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 87.10, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
