One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: Drumming
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: Drumming
id: 0005, acc: 20.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 28.57, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0008, acc: 25.00, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0009, acc: 22.22, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0010, acc: 20.00, label: ApplyEyeMakeup, predict: Drumming
id: 0011, acc: 18.18, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0012, acc: 25.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 30.77, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 35.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 40.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 37.50, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 41.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 44.44, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 42.11, label: ApplyEyeMakeup, predict: JugglingBalls
id: 0020, acc: 45.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 42.86, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0022, acc: 45.45, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 47.83, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 52.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 50.00, label: ApplyEyeMakeup, predict: Haircut
id: 0027, acc: 51.85, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 53.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 55.17, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 53.33, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0031, acc: 51.61, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0032, acc: 50.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0033, acc: 48.48, label: ApplyEyeMakeup, predict: HeadMassage
id: 0034, acc: 47.06, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0035, acc: 45.71, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0036, acc: 44.44, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0037, acc: 43.24, label: ApplyEyeMakeup, predict: RockClimbingIndoor
id: 0038, acc: 42.11, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0039, acc: 41.03, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0040, acc: 42.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 43.90, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 45.24, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 46.51, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0044, acc: 47.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0045, acc: 46.67, label: ApplyLipstick, predict: Haircut
id: 0046, acc: 45.65, label: ApplyLipstick, predict: Haircut
id: 0047, acc: 44.68, label: ApplyLipstick, predict: Haircut
id: 0048, acc: 43.75, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 42.86, label: ApplyLipstick, predict: ShavingBeard
id: 0050, acc: 42.00, label: ApplyLipstick, predict: RockClimbingIndoor
id: 0051, acc: 41.18, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 40.38, label: ApplyLipstick, predict: RockClimbingIndoor
