PGD

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0005, acc: 20.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 28.57, label: ApplyEyeMakeup, predict: BabyCrawling
id: 0008, acc: 25.00, label: ApplyEyeMakeup, predict: PizzaTossing
id: 0009, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 30.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0011, acc: 36.36, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0013, acc: 30.77, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0014, acc: 28.57, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0015, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 31.25, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 35.29, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 38.89, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 42.11, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 45.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 47.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 52.17, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 54.17, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 56.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 57.69, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 59.26, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 60.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 62.07, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 63.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 64.52, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 65.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 63.64, label: ApplyEyeMakeup, predict: PlayingDaf
id: 0034, acc: 64.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 65.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 63.89, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0037, acc: 64.86, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 63.16, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0039, acc: 61.54, label: ApplyEyeMakeup, predict: Haircut
id: 0040, acc: 62.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 63.41, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 64.29, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 62.79, label: ApplyEyeMakeup, predict: Haircut
id: 0044, acc: 61.36, label: ApplyEyeMakeup, predict: Haircut
id: 0045, acc: 60.00, label: ApplyLipstick, predict: Typing
id: 0046, acc: 58.70, label: ApplyLipstick, predict: ShavingBeard
