PGD

id: 0001, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0002, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0003, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 87.50, label: ApplyLipstick, predict: BrushingTeeth
id: 0009, acc: 77.78, label: ApplyLipstick, predict: BrushingTeeth
id: 0010, acc: 70.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0011, acc: 63.64, label: ApplyLipstick, predict: BrushingTeeth
id: 0012, acc: 58.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0013, acc: 61.54, label: Archery, predict: Archery
id: 0014, acc: 64.29, label: Archery, predict: Archery
id: 0015, acc: 66.67, label: Archery, predict: Archery
id: 0016, acc: 68.75, label: Archery, predict: Archery
id: 0017, acc: 70.59, label: Archery, predict: Archery
id: 0018, acc: 72.22, label: Archery, predict: Archery
id: 0019, acc: 73.68, label: Archery, predict: Archery
id: 0020, acc: 70.00, label: BabyCrawling, predict: Hammering
id: 0021, acc: 66.67, label: BabyCrawling, predict: BrushingTeeth
id: 0022, acc: 68.18, label: BabyCrawling, predict: BabyCrawling
PGD

PGD

PGD

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
PGD

id: 0001, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0002, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0003, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 87.50, label: ApplyLipstick, predict: BrushingTeeth
id: 0009, acc: 77.78, label: ApplyLipstick, predict: BrushingTeeth
id: 0010, acc: 70.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0011, acc: 63.64, label: ApplyLipstick, predict: BrushingTeeth
id: 0012, acc: 58.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0013, acc: 61.54, label: Archery, predict: Archery
id: 0014, acc: 64.29, label: Archery, predict: Archery
id: 0015, acc: 66.67, label: Archery, predict: Archery
id: 0016, acc: 68.75, label: Archery, predict: Archery
id: 0017, acc: 70.59, label: Archery, predict: Archery
id: 0018, acc: 72.22, label: Archery, predict: Archery
id: 0019, acc: 73.68, label: Archery, predict: Archery
id: 0020, acc: 70.00, label: BabyCrawling, predict: Hammering
id: 0021, acc: 66.67, label: BabyCrawling, predict: BrushingTeeth
id: 0022, acc: 68.18, label: BabyCrawling, predict: BabyCrawling
id: 0023, acc: 69.57, label: BabyCrawling, predict: BabyCrawling
id: 0024, acc: 66.67, label: BabyCrawling, predict: BrushingTeeth
id: 0025, acc: 64.00, label: BabyCrawling, predict: BrushingTeeth
id: 0026, acc: 61.54, label: BalanceBeam, predict: PoleVault
id: 0027, acc: 59.26, label: BalanceBeam, predict: WritingOnBoard
id: 0028, acc: 57.14, label: BalanceBeam, predict: FloorGymnastics
id: 0029, acc: 58.62, label: BalanceBeam, predict: BalanceBeam
id: 0030, acc: 60.00, label: BandMarching, predict: BandMarching
id: 0031, acc: 61.29, label: BandMarching, predict: BandMarching
id: 0032, acc: 62.50, label: BandMarching, predict: BandMarching
id: 0033, acc: 63.64, label: BandMarching, predict: BandMarching
id: 0034, acc: 64.71, label: BandMarching, predict: BandMarching
id: 0035, acc: 65.71, label: BandMarching, predict: BandMarching
id: 0036, acc: 66.67, label: BandMarching, predict: BandMarching
id: 0037, acc: 67.57, label: BaseballPitch, predict: BaseballPitch
id: 0038, acc: 68.42, label: BaseballPitch, predict: BaseballPitch
id: 0039, acc: 69.23, label: BaseballPitch, predict: BaseballPitch
id: 0040, acc: 70.00, label: BaseballPitch, predict: BaseballPitch
id: 0041, acc: 70.73, label: BaseballPitch, predict: BaseballPitch
id: 0042, acc: 71.43, label: BaseballPitch, predict: BaseballPitch
id: 0043, acc: 72.09, label: BaseballPitch, predict: BaseballPitch
id: 0044, acc: 72.73, label: Basketball, predict: Basketball
id: 0045, acc: 73.33, label: Basketball, predict: Basketball
id: 0046, acc: 73.91, label: Basketball, predict: Basketball
id: 0047, acc: 74.47, label: Basketball, predict: Basketball
id: 0048, acc: 75.00, label: Basketball, predict: Basketball
id: 0049, acc: 75.51, label: Basketball, predict: Basketball
id: 0050, acc: 76.00, label: Basketball, predict: Basketball
id: 0051, acc: 76.47, label: BasketballDunk, predict: BasketballDunk
id: 0052, acc: 76.92, label: BasketballDunk, predict: BasketballDunk
id: 0053, acc: 77.36, label: BasketballDunk, predict: BasketballDunk
id: 0054, acc: 77.78, label: BasketballDunk, predict: BasketballDunk
id: 0055, acc: 78.18, label: BasketballDunk, predict: BasketballDunk
id: 0056, acc: 78.57, label: BasketballDunk, predict: BasketballDunk
id: 0057, acc: 78.95, label: BasketballDunk, predict: BasketballDunk
id: 0058, acc: 79.31, label: BenchPress, predict: BenchPress
