Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0005, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0006, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0007, acc: 0.00, label: ApplyEyeMakeup, predict: JumpRope
id: 0008, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0009, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0010, acc: 0.00, label: ApplyEyeMakeup, predict: JumpingJack
id: 0011, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0012, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0013, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0014, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0015, acc: 0.00, label: ApplyEyeMakeup, predict: Bowling
id: 0016, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 5.88, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 5.56, label: ApplyEyeMakeup, predict: Bowling
id: 0019, acc: 5.26, label: ApplyEyeMakeup, predict: JumpingJack
id: 0020, acc: 5.00, label: ApplyEyeMakeup, predict: Bowling
id: 0021, acc: 4.76, label: ApplyEyeMakeup, predict: Bowling
id: 0022, acc: 4.55, label: ApplyEyeMakeup, predict: Bowling
id: 0023, acc: 4.35, label: ApplyEyeMakeup, predict: HandstandWalking
id: 0024, acc: 8.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 12.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 15.38, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 18.52, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 17.86, label: ApplyEyeMakeup, predict: Bowling
id: 0029, acc: 17.24, label: ApplyEyeMakeup, predict: Bowling
id: 0030, acc: 16.67, label: ApplyEyeMakeup, predict: Bowling
id: 0031, acc: 16.13, label: ApplyEyeMakeup, predict: Bowling
id: 0032, acc: 15.62, label: ApplyEyeMakeup, predict: Bowling
id: 0033, acc: 15.15, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0034, acc: 14.71, label: ApplyEyeMakeup, predict: HammerThrow
id: 0035, acc: 14.29, label: ApplyEyeMakeup, predict: Bowling
id: 0036, acc: 13.89, label: ApplyEyeMakeup, predict: Bowling
id: 0037, acc: 13.51, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0038, acc: 13.16, label: ApplyEyeMakeup, predict: MilitaryParade
id: 0039, acc: 12.82, label: ApplyEyeMakeup, predict: JumpingJack
id: 0040, acc: 15.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 14.63, label: ApplyEyeMakeup, predict: Haircut
id: 0042, acc: 16.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 16.28, label: ApplyEyeMakeup, predict: BlowDryHair
id: 0044, acc: 15.91, label: ApplyEyeMakeup, predict: BlowDryHair
id: 0045, acc: 15.56, label: ApplyLipstick, predict: Bowling
id: 0046, acc: 15.22, label: ApplyLipstick, predict: Bowling
id: 0047, acc: 14.89, label: ApplyLipstick, predict: Bowling
id: 0048, acc: 14.58, label: ApplyLipstick, predict: Bowling
id: 0049, acc: 14.29, label: ApplyLipstick, predict: Bowling
id: 0050, acc: 14.00, label: ApplyLipstick, predict: Bowling
