One

id: 0001, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0002, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0003, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 87.50, label: ApplyLipstick, predict: BrushingTeeth
id: 0009, acc: 77.78, label: ApplyLipstick, predict: BrushingTeeth
id: 0010, acc: 70.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0011, acc: 63.64, label: ApplyLipstick, predict: BrushingTeeth
id: 0012, acc: 58.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0013, acc: 61.54, label: Archery, predict: Archery
id: 0014, acc: 64.29, label: Archery, predict: Archery
id: 0015, acc: 66.67, label: Archery, predict: Archery
id: 0016, acc: 68.75, label: Archery, predict: Archery
id: 0017, acc: 70.59, label: Archery, predict: Archery
id: 0018, acc: 72.22, label: Archery, predict: Archery
id: 0019, acc: 73.68, label: Archery, predict: Archery
id: 0020, acc: 75.00, label: BabyCrawling, predict: BabyCrawling
id: 0021, acc: 76.19, label: BabyCrawling, predict: BabyCrawling
id: 0022, acc: 77.27, label: BabyCrawling, predict: BabyCrawling
One

One

One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: Mixing
One

id: 0001, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0002, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0003, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 100.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 87.50, label: ApplyLipstick, predict: BrushingTeeth
id: 0009, acc: 77.78, label: ApplyLipstick, predict: BrushingTeeth
id: 0010, acc: 70.00, label: ApplyLipstick, predict: BrushingTeeth
id: 0011, acc: 63.64, label: ApplyLipstick, predict: BrushingTeeth
id: 0012, acc: 58.33, label: ApplyLipstick, predict: BrushingTeeth
id: 0013, acc: 61.54, label: Archery, predict: Archery
id: 0014, acc: 64.29, label: Archery, predict: Archery
id: 0015, acc: 66.67, label: Archery, predict: Archery
id: 0016, acc: 68.75, label: Archery, predict: Archery
id: 0017, acc: 70.59, label: Archery, predict: Archery
id: 0018, acc: 72.22, label: Archery, predict: Archery
id: 0019, acc: 73.68, label: Archery, predict: Archery
id: 0020, acc: 75.00, label: BabyCrawling, predict: BabyCrawling
id: 0021, acc: 76.19, label: BabyCrawling, predict: BabyCrawling
id: 0022, acc: 77.27, label: BabyCrawling, predict: BabyCrawling
id: 0023, acc: 78.26, label: BabyCrawling, predict: BabyCrawling
id: 0024, acc: 79.17, label: BabyCrawling, predict: BabyCrawling
id: 0025, acc: 76.00, label: BabyCrawling, predict: BrushingTeeth
id: 0026, acc: 76.92, label: BalanceBeam, predict: BalanceBeam
id: 0027, acc: 77.78, label: BalanceBeam, predict: BalanceBeam
id: 0028, acc: 78.57, label: BalanceBeam, predict: BalanceBeam
id: 0029, acc: 79.31, label: BalanceBeam, predict: BalanceBeam
id: 0030, acc: 80.00, label: BandMarching, predict: BandMarching
id: 0031, acc: 80.65, label: BandMarching, predict: BandMarching
id: 0032, acc: 81.25, label: BandMarching, predict: BandMarching
id: 0033, acc: 81.82, label: BandMarching, predict: BandMarching
id: 0034, acc: 82.35, label: BandMarching, predict: BandMarching
id: 0035, acc: 82.86, label: BandMarching, predict: BandMarching
id: 0036, acc: 83.33, label: BandMarching, predict: BandMarching
id: 0037, acc: 83.78, label: BaseballPitch, predict: BaseballPitch
id: 0038, acc: 84.21, label: BaseballPitch, predict: BaseballPitch
id: 0039, acc: 84.62, label: BaseballPitch, predict: BaseballPitch
id: 0040, acc: 85.00, label: BaseballPitch, predict: BaseballPitch
id: 0041, acc: 85.37, label: BaseballPitch, predict: BaseballPitch
id: 0042, acc: 85.71, label: BaseballPitch, predict: BaseballPitch
id: 0043, acc: 86.05, label: BaseballPitch, predict: BaseballPitch
id: 0044, acc: 86.36, label: Basketball, predict: Basketball
id: 0045, acc: 86.67, label: Basketball, predict: Basketball
id: 0046, acc: 86.96, label: Basketball, predict: Basketball
id: 0047, acc: 87.23, label: Basketball, predict: Basketball
id: 0048, acc: 87.50, label: Basketball, predict: Basketball
id: 0049, acc: 87.76, label: Basketball, predict: Basketball
id: 0050, acc: 88.00, label: Basketball, predict: Basketball
id: 0051, acc: 88.24, label: BasketballDunk, predict: BasketballDunk
id: 0052, acc: 88.46, label: BasketballDunk, predict: BasketballDunk
id: 0053, acc: 88.68, label: BasketballDunk, predict: BasketballDunk
id: 0054, acc: 88.89, label: BasketballDunk, predict: BasketballDunk
id: 0055, acc: 89.09, label: BasketballDunk, predict: BasketballDunk
id: 0056, acc: 89.29, label: BasketballDunk, predict: BasketballDunk
id: 0057, acc: 89.47, label: BasketballDunk, predict: BasketballDunk
id: 0058, acc: 89.66, label: BenchPress, predict: BenchPress
id: 0059, acc: 89.83, label: BenchPress, predict: BenchPress
