PGD

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: Drumming
id: 0005, acc: 0.00, label: ApplyEyeMakeup, predict: PlayingSitar
id: 0006, acc: 0.00, label: ApplyEyeMakeup, predict: Drumming
id: 0007, acc: 0.00, label: ApplyEyeMakeup, predict: BenchPress
id: 0008, acc: 0.00, label: ApplyEyeMakeup, predict: BenchPress
id: 0009, acc: 0.00, label: ApplyEyeMakeup, predict: HulaHoop
id: 0010, acc: 0.00, label: ApplyEyeMakeup, predict: Drumming
id: 0011, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0012, acc: 0.00, label: ApplyEyeMakeup, predict: BrushingTeeth
id: 0013, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0014, acc: 0.00, label: ApplyEyeMakeup, predict: PommelHorse
id: 0015, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0016, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 0.00, label: ApplyEyeMakeup, predict: RopeClimbing
id: 0018, acc: 0.00, label: ApplyEyeMakeup, predict: FieldHockeyPenalty
id: 0019, acc: 0.00, label: ApplyEyeMakeup, predict: WallPushups
id: 0020, acc: 0.00, label: ApplyEyeMakeup, predict: Basketball
id: 0021, acc: 4.76, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 4.55, label: ApplyEyeMakeup, predict: JugglingBalls
id: 0023, acc: 4.35, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0024, acc: 4.17, label: ApplyEyeMakeup, predict: TrampolineJumping
id: 0025, acc: 4.00, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0026, acc: 3.85, label: ApplyEyeMakeup, predict: HulaHoop
id: 0027, acc: 3.70, label: ApplyEyeMakeup, predict: SalsaSpin
id: 0028, acc: 3.57, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0029, acc: 3.45, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0030, acc: 3.33, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0031, acc: 3.23, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0032, acc: 3.12, label: ApplyEyeMakeup, predict: FrontCrawl
id: 0033, acc: 3.03, label: ApplyEyeMakeup, predict: ApplyLipstick
