One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0003, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0004, acc: 0.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0005, acc: 20.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 42.86, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 55.56, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 50.00, label: ApplyEyeMakeup, predict: Haircut
id: 0011, acc: 45.45, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0012, acc: 41.67, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0013, acc: 46.15, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 53.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0017, acc: 52.94, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 55.56, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 52.63, label: ApplyEyeMakeup, predict: Archery
id: 0020, acc: 55.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 57.14, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 59.09, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 60.87, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 62.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 64.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 65.38, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 67.86, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 68.97, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 70.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 70.97, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 71.88, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 69.70, label: ApplyEyeMakeup, predict: PlayingDaf
id: 0034, acc: 67.65, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0035, acc: 68.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 69.44, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 70.27, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 71.05, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0039, acc: 69.23, label: ApplyEyeMakeup, predict: Haircut
id: 0040, acc: 70.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 70.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 69.05, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0043, acc: 67.44, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0044, acc: 65.91, label: ApplyEyeMakeup, predict: ApplyLipstick
id: 0045, acc: 66.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0046, acc: 67.39, label: ApplyLipstick, predict: ApplyLipstick
