ROA

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: HeadMassage
id: 0002, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 0003, acc: 33.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0004, acc: 50.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0005, acc: 60.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0006, acc: 66.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0007, acc: 71.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0008, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0009, acc: 77.78, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0010, acc: 70.00, label: ApplyEyeMakeup, predict: ShavingBeard
id: 0011, acc: 72.73, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0012, acc: 75.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0013, acc: 76.92, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0014, acc: 78.57, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0015, acc: 80.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0016, acc: 81.25, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0017, acc: 82.35, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0018, acc: 83.33, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0019, acc: 84.21, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0020, acc: 85.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0021, acc: 85.71, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0022, acc: 86.36, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0023, acc: 86.96, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0024, acc: 87.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0025, acc: 88.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0026, acc: 88.46, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0027, acc: 88.89, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0028, acc: 89.29, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0029, acc: 89.66, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0030, acc: 90.00, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0031, acc: 90.32, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0032, acc: 90.62, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0033, acc: 90.91, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0034, acc: 91.18, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0035, acc: 91.43, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0036, acc: 91.67, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0037, acc: 91.89, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0038, acc: 92.11, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0039, acc: 92.31, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0040, acc: 92.50, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0041, acc: 92.68, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0042, acc: 92.86, label: ApplyEyeMakeup, predict: ApplyEyeMakeup
id: 0043, acc: 90.70, label: ApplyEyeMakeup, predict: Knitting
id: 0044, acc: 88.64, label: ApplyEyeMakeup, predict: Knitting
id: 0045, acc: 86.67, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0046, acc: 84.78, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0047, acc: 82.98, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0048, acc: 81.25, label: ApplyLipstick, predict: ShavingBeard
id: 0049, acc: 81.63, label: ApplyLipstick, predict: ApplyLipstick
id: 0050, acc: 80.00, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0051, acc: 78.43, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0052, acc: 78.85, label: ApplyLipstick, predict: ApplyLipstick
id: 0053, acc: 77.36, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0054, acc: 75.93, label: ApplyLipstick, predict: BrushingTeeth
id: 0055, acc: 74.55, label: ApplyLipstick, predict: ShavingBeard
id: 0056, acc: 73.21, label: ApplyLipstick, predict: BrushingTeeth
id: 0057, acc: 71.93, label: ApplyLipstick, predict: BrushingTeeth
id: 0058, acc: 72.41, label: ApplyLipstick, predict: ApplyLipstick
id: 0059, acc: 72.88, label: ApplyLipstick, predict: ApplyLipstick
id: 0060, acc: 73.33, label: ApplyLipstick, predict: ApplyLipstick
id: 0061, acc: 73.77, label: ApplyLipstick, predict: ApplyLipstick
id: 0062, acc: 74.19, label: ApplyLipstick, predict: ApplyLipstick
id: 0063, acc: 73.02, label: ApplyLipstick, predict: BrushingTeeth
id: 0064, acc: 71.88, label: ApplyLipstick, predict: BlowingCandles
id: 0065, acc: 70.77, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0066, acc: 69.70, label: ApplyLipstick, predict: BrushingTeeth
id: 0067, acc: 68.66, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0068, acc: 67.65, label: ApplyLipstick, predict: BrushingTeeth
id: 0069, acc: 66.67, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0070, acc: 67.14, label: ApplyLipstick, predict: ApplyLipstick
id: 0071, acc: 66.20, label: ApplyLipstick, predict: BrushingTeeth
id: 0072, acc: 66.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0073, acc: 67.12, label: ApplyLipstick, predict: ApplyLipstick
id: 0074, acc: 66.22, label: ApplyLipstick, predict: ApplyEyeMakeup
id: 0075, acc: 66.67, label: ApplyLipstick, predict: ApplyLipstick
id: 0076, acc: 67.11, label: ApplyLipstick, predict: ApplyLipstick
id: 0077, acc: 66.23, label: Archery, predict: Hammering
id: 0078, acc: 65.38, label: Archery, predict: HammerThrow
id: 0079, acc: 65.82, label: Archery, predict: Archery
id: 0080, acc: 66.25, label: Archery, predict: Archery
id: 0081, acc: 65.43, label: Archery, predict: Knitting
id: 0082, acc: 64.63, label: Archery, predict: FrontCrawl
id: 0083, acc: 63.86, label: Archery, predict: Hammering
id: 0084, acc: 64.29, label: Archery, predict: Archery
id: 0085, acc: 64.71, label: Archery, predict: Archery
id: 0086, acc: 65.12, label: Archery, predict: Archery
id: 0087, acc: 65.52, label: Archery, predict: Archery
id: 0088, acc: 65.91, label: Archery, predict: Archery
id: 0089, acc: 66.29, label: Archery, predict: Archery
id: 0090, acc: 66.67, label: Archery, predict: Archery
id: 0091, acc: 65.93, label: Archery, predict: GolfSwing
id: 0092, acc: 65.22, label: Archery, predict: GolfSwing
id: 0093, acc: 64.52, label: Archery, predict: BoxingSpeedBag
id: 0094, acc: 63.83, label: Archery, predict: RopeClimbing
id: 0095, acc: 63.16, label: Archery, predict: MoppingFloor
id: 0096, acc: 63.54, label: Archery, predict: Archery
id: 0097, acc: 63.92, label: Archery, predict: Archery
id: 0098, acc: 63.27, label: Archery, predict: JugglingBalls
id: 0099, acc: 62.63, label: Archery, predict: JugglingBalls
id: 0100, acc: 62.00, label: Archery, predict: JugglingBalls
id: 0101, acc: 61.39, label: Archery, predict: JugglingBalls
id: 0102, acc: 60.78, label: Archery, predict: BoxingSpeedBag
id: 0103, acc: 60.19, label: Archery, predict: JugglingBalls
id: 0104, acc: 59.62, label: Archery, predict: Hammering
id: 0105, acc: 59.05, label: Archery, predict: Hammering
id: 0106, acc: 58.49, label: Archery, predict: Nunchucks
id: 0107, acc: 57.94, label: Archery, predict: MoppingFloor
id: 0108, acc: 57.41, label: Archery, predict: Nunchucks
id: 0109, acc: 56.88, label: Archery, predict: BenchPress
id: 0110, acc: 56.36, label: Archery, predict: RockClimbingIndoor
id: 0111, acc: 55.86, label: Archery, predict: Nunchucks
id: 0112, acc: 55.36, label: Archery, predict: Hammering
id: 0113, acc: 55.75, label: Archery, predict: Archery
id: 0114, acc: 55.26, label: Archery, predict: RopeClimbing
id: 0115, acc: 54.78, label: Archery, predict: SkyDiving
id: 0116, acc: 54.31, label: Archery, predict: SkyDiving
id: 0117, acc: 53.85, label: Archery, predict: PlayingViolin
id: 0118, acc: 54.24, label: BabyCrawling, predict: BabyCrawling
id: 0119, acc: 54.62, label: BabyCrawling, predict: BabyCrawling
id: 0120, acc: 54.17, label: BabyCrawling, predict: PlayingDaf
id: 0121, acc: 53.72, label: BabyCrawling, predict: PushUps
id: 0122, acc: 54.10, label: BabyCrawling, predict: BabyCrawling
id: 0123, acc: 54.47, label: BabyCrawling, predict: BabyCrawling
id: 0124, acc: 54.84, label: BabyCrawling, predict: BabyCrawling
id: 0125, acc: 55.20, label: BabyCrawling, predict: BabyCrawling
id: 0126, acc: 55.56, label: BabyCrawling, predict: BabyCrawling
id: 0127, acc: 55.91, label: BabyCrawling, predict: BabyCrawling
id: 0128, acc: 55.47, label: BabyCrawling, predict: HorseRace
id: 0129, acc: 55.04, label: BabyCrawling, predict: HorseRace
id: 0130, acc: 54.62, label: BabyCrawling, predict: MoppingFloor
id: 0131, acc: 54.20, label: BabyCrawling, predict: Bowling
id: 0132, acc: 54.55, label: BabyCrawling, predict: BabyCrawling
id: 0133, acc: 54.89, label: BabyCrawling, predict: BabyCrawling
id: 0134, acc: 55.22, label: BabyCrawling, predict: BabyCrawling
id: 0135, acc: 54.81, label: BabyCrawling, predict: JugglingBalls
id: 0136, acc: 55.15, label: BabyCrawling, predict: BabyCrawling
id: 0137, acc: 54.74, label: BabyCrawling, predict: PushUps
id: 0138, acc: 54.35, label: BabyCrawling, predict: PushUps
id: 0139, acc: 53.96, label: BabyCrawling, predict: PushUps
id: 0140, acc: 54.29, label: BabyCrawling, predict: BabyCrawling
id: 0141, acc: 53.90, label: BabyCrawling, predict: HandstandPushups
id: 0142, acc: 53.52, label: BabyCrawling, predict: Bowling
id: 0143, acc: 53.15, label: BabyCrawling, predict: HeadMassage
id: 0144, acc: 53.47, label: BabyCrawling, predict: BabyCrawling
id: 0145, acc: 53.10, label: BabyCrawling, predict: HeadMassage
id: 0146, acc: 53.42, label: BabyCrawling, predict: BabyCrawling
id: 0147, acc: 53.74, label: BabyCrawling, predict: BabyCrawling
id: 0148, acc: 53.38, label: BabyCrawling, predict: Rafting
id: 0149, acc: 53.69, label: BabyCrawling, predict: BabyCrawling
id: 0150, acc: 54.00, label: BabyCrawling, predict: BabyCrawling
id: 0151, acc: 53.64, label: BabyCrawling, predict: Rafting
id: 0152, acc: 53.95, label: BabyCrawling, predict: BabyCrawling
id: 0153, acc: 53.59, label: BalanceBeam, predict: PizzaTossing
id: 0154, acc: 53.90, label: BalanceBeam, predict: BalanceBeam
id: 0155, acc: 53.55, label: BalanceBeam, predict: ShavingBeard
id: 0156, acc: 53.85, label: BalanceBeam, predict: BalanceBeam
id: 0157, acc: 54.14, label: BalanceBeam, predict: BalanceBeam
id: 0158, acc: 54.43, label: BalanceBeam, predict: BalanceBeam
id: 0159, acc: 54.72, label: BalanceBeam, predict: BalanceBeam
id: 0160, acc: 55.00, label: BalanceBeam, predict: BalanceBeam
id: 0161, acc: 55.28, label: BalanceBeam, predict: BalanceBeam
id: 0162, acc: 54.94, label: BalanceBeam, predict: FloorGymnastics
id: 0163, acc: 55.21, label: BalanceBeam, predict: BalanceBeam
id: 0164, acc: 55.49, label: BalanceBeam, predict: BalanceBeam
id: 0165, acc: 55.76, label: BalanceBeam, predict: BalanceBeam
id: 0166, acc: 55.42, label: BalanceBeam, predict: Shotput
id: 0167, acc: 55.09, label: BalanceBeam, predict: Shotput
id: 0168, acc: 54.76, label: BalanceBeam, predict: Shotput
id: 0169, acc: 54.44, label: BalanceBeam, predict: UnevenBars
id: 0170, acc: 54.71, label: BalanceBeam, predict: BalanceBeam
id: 0171, acc: 54.97, label: BalanceBeam, predict: BalanceBeam
